,ID,NAME,r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Scale,Activity,Category
5828,5829,013351555.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,531,202,531.6821,148.3401,533.3179,19.6599,293,77,331,145,435,163,626,240,590,402,461,432,3.8607191040012223,picking fruits/vegetables,lawn and garden
5829,5830,004795773.jpg,-1,-1,-1,-1,295,421,394,462,-1,-1,-1,-1,345,442,395,191,394.5739,164.7248,392.4261,32.2752,188,220,200,250,295,152,494,229,526,375,403,417,3.974011575222196,picking fruits/vegetables,lawn and garden
5830,5831,077540951.jpg,-1,-1,-1,-1,410,441,492,475,-1,-1,-1,-1,451,458,520,179,521.1609,146.6593,525.8391,16.3407,269,75,313,158,421,145,619,212,637,385,-1,-1,3.9120736189391936,picking fruits/vegetables,lawn and garden
5831,5832,057068318.jpg,1035,999,1071,833,1095,631,1172,641,1160,869,1126,1030,1134,636,1195,368,1183.2017,325.0788,1148.7983,199.9212,1064,573,1090,470,1131,347,1259,388,1333,528,1246,619,3.893995377501108,picking fruits/vegetables,lawn and garden
5832,5833,076070481.jpg,1052,1011,1064,860,1069,715,1151,725,1105,903,1120,1035,1110,720,1155,464,1134.5357,402.0955,1095.4643,283.9045,1040,499,1089,547,1091,468,1218,460,1197,600,1089,525,3.7344493570003054,picking fruits/vegetables,lawn and garden
5833,5834,057182877.jpg,-1,-1,-1,-1,1357,797,1364,819,-1,-1,-1,-1,1361,808,1250,488,1208.9857,446.4161,1075.0143,310.5839,1168,791,1207,666,1210,482,1290,494,1364,684,1259,819,5.7235345722726265,picking fruits/vegetables,lawn and garden
5834,5835,025364247.jpg,-1,-1,-1,-1,764,925,832,925,-1,-1,-1,-1,798,925,778,458,778.3918,425.7441,780.6082,243.2559,916,141,804,274,702,441,854,475,996,395,1015,243,5.475051780577056,picking fruits/vegetables,lawn and garden
5835,5836,022806182.jpg,-1,-1,-1,-1,1344,863,1471,928,-1,-1,-1,-1,1408,896,1532,394,1510.2603,334.8551,1417.7397,83.1449,1211,268,1301,367,1422,358,1642,429,1685,745,1608,1049,8.04526394843575,picking fruits/vegetables,lawn and garden
5836,5837,001152601.jpg,-1,-1,-1,-1,352,913,451,903,-1,-1,-1,-1,402,908,391,529,396.0873,507.3789,437.9127,329.6211,249,908,249,749,266,542,516,516,533,662,585,641,5.478364719512566,picking fruits/vegetables,lawn and garden
5837,5838,013034072.jpg,-1,-1,-1,-1,347,920,513,910,-1,-1,-1,-1,430,915,416,506,440.2723,448.9601,511.7277,281.0399,412,602,340,732,299,511,533,501,564,718,581,622,5.474736158026247,picking fruits/vegetables,lawn and garden
5838,5839,027005847.jpg,-1,-1,530,475,529,418,492,420,490,477,-1,-1,511,419,504,291,507.0704,270.5306,515.9296,211.4694,559,337,592,328,551,288,456,293,402,319,404,293,1.791660682160548,picking fruits/vegetables,lawn and garden
5839,5840,020683711.jpg,-1,-1,-1,-1,186,447,132,446,-1,-1,-1,-1,159,447,161,298,168.8284,276.419,190.1716,217.581,234,434,203,391,201,299,121,297,87,368,126,421,1.8776836794305904,picking fruits/vegetables,lawn and garden
5840,5841,041621703.jpg,-1,-1,1130,543,1192,344,1207,330,1072,539,-1,-1,1200,337,961,324,948.7006,322.0294,792.2994,296.9706,812,535,892,433,934,353,987,295,1163,332,1215,466,4.751878786332833,picking fruits/vegetables,lawn and garden
5841,5842,017965929.jpg,394,373,413,335,472,331,460,341,378,306,428,384,466,336,401,220,387.1108,199.8606,334.8892,124.1394,357,309,405,285,415,221,387,219,376,304,301,285,2.7594782115465235,picking fruits/vegetables,lawn and garden
5842,5843,068910908.jpg,570,714,632,578,545,402,605,379,737,477,712,630,575,391,738,227,776.6727,182.5901,881.3273,62.4099,818,483,760,381,760,235,716,218,683,309,661,388,4.7808216866978,picking fruits/vegetables,lawn and garden
5843,5844,056507228.jpg,-1,-1,-1,-1,253,347,326,347,-1,-1,-1,-1,290,347,293,173,291.3849,137.4667,287.6151,54.5333,195,360,204,272,225,174,360,172,379,276,374,360,2.490571018862943,cooking or food preparation,home activities
5844,5845,085867205.jpg,-1,-1,-1,-1,256,350,345,355,-1,-1,-1,-1,301,353,304,152,301.7107,118.8055,294.2893,11.1945,217,294,200,260,221,162,386,142,416,269,326,315,3.235997527811169,cooking or food preparation,home activities
5845,5846,011747590.jpg,-1,-1,-1,-1,218,357,313,357,-1,-1,-1,-1,266,357,267,143,262.5216,114.2633,247.4784,17.7367,174,246,180,242,195,150,339,136,353,258,252,262,2.9307528043149595,cooking or food preparation,home activities
5846,5847,078566660.jpg,-1,-1,-1,-1,268,340,348,347,-1,-1,-1,-1,308,344,306,166,302.0009,131.4075,289.9991,27.5925,215,258,186,284,226,169,385,162,418,280,336,246,3.1351937739157365,cooking or food preparation,home activities
5847,5848,067351679.jpg,-1,-1,440,452,459,339,503,349,514,458,-1,-1,481,344,480,165,466.7862,140.6054,415.2138,45.3946,376,282,400,248,425,162,535,168,561,287,499,332,3.2484334686122174,cooking or food preparation,home activities
5848,5849,011501094.jpg,-1,-1,-1,-1,333,433,451,433,-1,-1,-1,-1,392,433,400,180,390.9952,133.4751,367.0048,9.5249,309,300,258,349,296,184,503,175,523,339,423,240,3.787516336598431,cooking or food preparation,home activities
5849,5850,069482073.jpg,-1,-1,-1,-1,346,357,437,346,-1,-1,-1,-1,392,352,374,158,368.5563,115.1601,356.4437,19.8399,349,270,289,282,299,172,449,144,500,259,445,211,2.882598827447205,cooking or food preparation,home activities
5850,5851,044154729.jpg,-1,-1,-1,-1,508,340,589,340,-1,-1,-1,-1,549,340,561,173,557.0959,181.6301,602.9041,80.3699,547,366,463,305,477,172,645,173,656,293,656,361,3.334186557467953,cooking or food preparation,home activities
5851,5852,094498479.jpg,-1,-1,-1,-1,324,376,441,380,-1,-1,-1,-1,383,378,382,124,376.0532,113.8554,319.9468,18.1446,285,335,285,245,305,125,458,122,476,258,401,338,3.328307678085065,cooking or food preparation,home activities
5852,5853,014161135.jpg,-1,-1,-1,-1,407,385,506,387,-1,-1,-1,-1,457,386,463,147,460.6491,152.8119,501.3509,52.1881,466,378,393,302,379,151,547,142,561,284,506,360,3.2563144811273985,cooking or food preparation,home activities
5853,5854,064283339.jpg,-1,-1,544,472,537,346,615,353,628,472,-1,-1,576,350,634,208,632.0,209.0,704.0,143.0,684,409,591,326,566,210,702,205,727,319,744,393,2.8977453304250185,cooking or food preparation,home activities
5854,5855,038198005.jpg,-1,-1,-1,-1,362,325,449,327,-1,-1,-1,-1,406,326,403,161,398.3344,131.6455,383.6656,39.3545,336,291,311,274,329,165,476,156,513,263,454,309,2.803483547303248,cooking or food preparation,home activities
5855,5856,095681467.jpg,-1,-1,-1,-1,313,353,409,351,-1,-1,-1,-1,361,352,361,144,366.3506,133.4834,413.6494,40.5166,241,310,237,247,274,142,447,146,477,266,523,340,3.129217154497271,cooking or food preparation,home activities
5856,5857,032997490.jpg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,371,238,359.4329,183.8745,329.5671,44.1255,194,339,231,429,263,242,478,233,447,437,306,338,4.287141705145748,cooking or food preparation,home activities
5857,5858,096218591.jpg,-1,-1,142,459,128,353,188,344,203,444,-1,-1,158,349,124,184,124.1745,182.88,135.8255,108.12,59,324,12,257,66,188,182,180,213,237,229,311,2.26987224310092,cooking or food preparation,home activities
5858,5859,090148585.jpg,-1,-1,155,451,157,330,196,326,205,451,-1,-1,177,328,160,191,161.8439,182.1686,177.1561,108.8314,121,314,80,271,108,190,211,191,200,271,155,300,2.247558675541085,cooking or food preparation,home activities
5859,5860,027038324.jpg,-1,-1,-1,-1,140,344,189,336,-1,-1,-1,-1,165,340,126,204,130.6644,194.116,163.3356,124.884,105,320,49,302,76,211,175,196,181,259,181,319,2.296613158544555,cooking or food preparation,home activities
5860,5861,080354178.jpg,363,430,355,351,351,279,401,280,404,346,407,425,376,280,373,154,370.2121,142.4682,353.7879,74.5318,266,199,304,197,331,156,415,152,434,234,387,238,2.0968090041775382,cooking or food preparation,home activities
5861,5862,099560420.jpg,-1,-1,-1,-1,342,265,382,265,-1,-1,-1,-1,362,265,368,155,366.9466,135.3369,363.0534,62.6631,284,219,304,239,322,156,414,153,421,242,413,301,2.183340559784478,cooking or food preparation,home activities
5862,5863,025266300.jpg,-1,-1,141,444,137,341,199,344,202,440,-1,-1,168,343,171,173,174.2071,158.6379,190.7929,84.3621,239,109,134,99,126,177,215,169,263,207,288,220,2.283155710852854,cooking or food preparation,home activities
5863,5864,043677717.jpg,313,451,320,355,321,267,373,266,372,348,376,455,347,267,351,137,348.8879,129.6499,328.1121,57.3501,254,171,238,162,304,144,397,129,397,157,350,156,2.2567658274619458,cooking or food preparation,home activities
5864,5865,052018074.jpg,-1,-1,180,459,162,357,207,356,222,450,-1,-1,185,357,181,198,179.9812,202.7303,196.0188,128.2697,246,316,163,310,132,207,230,189,254,259,251,305,2.285047045467554,cooking or food preparation,home activities
5865,5866,029493114.jpg,-1,-1,329,464,333,347,393,350,393,466,-1,-1,363,349,393,180,396.9502,165.6475,419.0498,85.3525,311,235,288,199,339,163,447,196,415,273,360,279,2.498421901921291,cooking or food preparation,home activities
5866,5867,001526484.jpg,-1,-1,326,407,332,293,383,292,394,403,-1,-1,358,293,358,164,357.3458,135.4335,355.6542,61.5665,292,262,295,253,302,168,414,160,421,257,405,263,2.216591978691613,cooking or food preparation,home activities
5867,5868,022012924.jpg,-1,-1,110,468,100,359,154,361,161,463,-1,-1,127,360,99,182,104.8957,168.7004,136.1043,98.2996,129,284,39,271,59,178,138,185,149,253,166,314,2.3102415458129046,cooking or food preparation,home activities
5868,5869,028193688.jpg,-1,-1,124,460,118,368,169,366,173,455,-1,-1,144,367,110,184,109.5035,185.0396,142.4965,115.9604,97,295,37,276,60,187,159,181,186,261,192,319,2.296613158544555,cooking or food preparation,home activities
5869,5870,044359970.jpg,-1,-1,323,418,329,322,378,323,378,419,-1,-1,354,323,371,168,370.3383,149.3075,367.6617,73.6925,286,229,311,238,321,169,421,166,406,258,351,246,2.26987224310092,cooking or food preparation,home activities
5870,5871,017110248.jpg,-1,-1,-1,-1,869,1040,1074,1040,-1,-1,-1,-1,972,1040,989,477,986.1671,421.7592,971.8329,142.2408,773,879,752,727,770,500,1208,454,1366,699,1508,562,8.396570728577231,cooking or food preparation,home activities
5871,5872,087325436.jpg,-1,-1,-1,-1,953,978,1189,972,-1,-1,-1,-1,1071,975,1079,448,1096.2156,357.6182,1149.7844,76.3818,1412,410,1161,640,910,454,1248,441,1422,699,1536,482,8.588781520099344,cooking or food preparation,home activities
5872,5873,070491113.jpg,-1,-1,-1,-1,981,969,1155,966,-1,-1,-1,-1,1068,968,1030,468,1043.975,357.5526,1078.025,88.4474,783,804,829,718,817,494,1242,441,1366,761,1530,677,8.13752198153713,cooking or food preparation,home activities
5873,5874,008520048.jpg,-1,-1,-1,-1,913,1028,1124,1028,-1,-1,-1,-1,1019,1028,1025,496,1041.0743,407.4042,1094.9257,110.5958,966,916,811,842,814,507,1236,485,1257,783,1189,904,9.049623196575643,cooking or food preparation,home activities
5874,5875,065009245.jpg,-1,-1,-1,-1,916,1046,1090,1053,-1,-1,-1,-1,1003,1050,998,510,1013.5588,456.711,1102.4412,152.289,1267,1053,972,916,804,581,1192,438,1363,693,1481,609,9.51396447334128,cooking or food preparation,home activities
5875,5876,065365648.jpg,-1,-1,-1,-1,1018,932,1142,938,-1,-1,-1,-1,1080,935,1073,451,1097.9458,379.6516,1191.0542,113.3484,1316,907,1040,711,966,429,1180,472,1189,780,1260,907,8.463327005380332,cooking or food preparation,home activities
5876,5877,095622117.jpg,-1,-1,-1,-1,1053,1015,1214,997,-1,-1,-1,-1,1134,1006,1029,439,1060.8527,381.2866,1199.1473,130.7134,1046,885,804,801,888,460,1170,417,1164,752,1251,891,8.58609853192939,cooking or food preparation,home activities
5877,5878,000302087.jpg,-1,-1,-1,-1,838,1040,1074,1053,-1,-1,-1,-1,956,1047,1039,495,1053.3094,400.0948,1092.6906,138.9052,699,851,776,767,826,479,1251,510,1226,863,1049,950,7.924253403318196,cooking or food preparation,home activities
5878,5879,024793245.jpg,-1,-1,-1,-1,901,1028,1093,1025,-1,-1,-1,-1,997,1027,966,494,983.4036,375.6554,1023.5964,102.3446,773,938,783,767,758,519,1173,469,1189,770,1223,718,8.287509638003446,cooking or food preparation,home activities
5879,5880,092779148.jpg,-1,-1,-1,-1,866,990,1096,994,-1,-1,-1,-1,981,992,986,497,991.1484,370.9864,1001.8516,109.0136,758,956,752,730,773,491,1198,503,1177,891,1294,634,7.865741414513954,cooking or food preparation,home activities
5880,5881,093213392.jpg,-1,-1,-1,-1,972,978,1133,975,-1,-1,-1,-1,1053,977,981,504,985.1544,361.9708,992.8456,99.0292,814,882,755,736,770,497,1192,510,1167,860,1267,649,7.891621886532577,cooking or food preparation,home activities
5881,5882,072058642.jpg,-1,-1,-1,-1,502,360,577,348,-1,-1,-1,-1,540,354,537,165,544.9646,125.6457,563.0354,36.3543,549,275,488,284,474,175,599,155,602,254,674,289,2.7330510423334573,cooking or food preparation,home activities
5882,5883,076576332.jpg,-1,-1,-1,-1,226,381,303,366,-1,-1,-1,-1,265,374,229,181,229.0,166.2074,229.0,48.7926,97,350,112,311,156,198,301,163,412,196,409,227,3.522444605668057,cooking or food preparation,home activities
5883,5884,009148296.jpg,-1,-1,-1,-1,250,386,308,380,-1,-1,-1,-1,279,383,243,180,250.0746,160.6711,291.9254,46.3289,210,343,164,294,180,196,305,164,337,269,354,286,3.6528126149585054,cooking or food preparation,home activities
5884,5885,051387583.jpg,-1,-1,366,466,356,356,262,358,267,477,-1,-1,309,357,292,176,297.4503,137.8481,312.5497,32.1519,287,300,211,289,232,180,352,172,383,280,449,296,3.203078519174952,cooking or food preparation,home activities
5885,5886,023158299.jpg,-1,-1,-1,-1,273,391,336,387,-1,-1,-1,-1,305,389,293,178,297.4836,142.3259,311.5164,30.6741,278,305,215,303,219,184,367,172,382,273,405,310,3.375905211939458,cooking or food preparation,home activities
5886,5887,018121804.jpg,-1,-1,-1,-1,228,371,283,366,-1,-1,-1,-1,256,369,235,172,234.2925,141.4007,231.7075,29.5993,193,324,134,303,162,176,307,168,338,278,317,337,3.354939045645986,cooking or food preparation,home activities
5887,5888,081030330.jpg,-1,-1,-1,-1,175,383,260,373,-1,-1,-1,-1,218,378,199,174,200.6883,153.6106,210.3117,37.3894,224,298,140,318,126,183,271,165,308,278,333,291,3.49857113690718,cooking or food preparation,home activities
5888,5889,013503814.jpg,-1,-1,-1,-1,520,345,572,338,-1,-1,-1,-1,546,342,538,166,550.2224,141.1957,593.7776,52.8043,589,283,505,286,485,171,590,161,599,260,672,283,2.956192145311262,cooking or food preparation,home activities
5889,5890,046865164.jpg,-1,-1,513,458,504,347,565,340,573,451,-1,-1,535,344,526,163,534.4416,134.7974,561.5584,44.2026,601,243,503,267,469,172,583,153,619,241,652,249,2.836978674576177,cooking or food preparation,home activities
5890,5891,093857824.jpg,-1,-1,520,467,528,346,595,349,595,457,-1,-1,562,348,568,168,576.4027,129.2544,595.5973,40.7456,600,251,515,263,508,168,627,168,636,260,693,288,2.716986566032302,cooking or food preparation,home activities
5891,5892,018583206.jpg,-1,-1,526,462,523,340,588,339,590,451,-1,-1,556,340,563,166,571.5182,131.2719,593.4818,41.7281,549,281,492,280,504,170,621,162,621,260,687,291,2.765941431050195,cooking or food preparation,home activities
5892,5893,097799342.jpg,-1,-1,-1,-1,433,354,496,349,-1,-1,-1,-1,465,352,452,180,463.7525,144.7426,497.2475,44.2574,603,191,494,226,401,184,502,176,538,284,633,276,3.177621752191409,cooking or food preparation,home activities
5893,5894,099428799.jpg,-1,-1,-1,-1,310,358,391,349,-1,-1,-1,-1,351,354,341,171,343.0762,135.2897,348.9238,34.7103,311,289,277,292,273,178,408,164,418,267,396,284,3.0224758063547834,cooking or food preparation,home activities
5894,5895,055561715.jpg,-1,-1,-1,-1,186,417,254,412,-1,-1,-1,-1,220,415,203,184,210.6346,141.4643,230.3654,31.5357,120,370,130,323,125,200,281,168,294,269,320,329,3.350558162455921,cooking or food preparation,home activities
5895,5896,017014274.jpg,-1,-1,-1,-1,351,375,433,403,-1,-1,-1,-1,392,389,399,158,399.0126,158.028,352.9874,55.972,266,280,291,229,335,142,463,173,459,312,360,348,3.3586282914308927,cooking or food preparation,home activities
5896,5897,031610489.jpg,-1,-1,-1,-1,305,374,376,386,-1,-1,-1,-1,341,380,355,153,355.0062,153.0136,311.9938,58.9864,259,250,252,229,290,138,419,168,434,282,369,297,3.101947775189002,cooking or food preparation,home activities
5897,5898,042449283.jpg,-1,-1,-1,-1,246,469,355,472,-1,-1,-1,-1,301,471,299,176,300.6256,171.8361,354.3744,34.1639,198,374,146,310,206,165,392,186,424,335,348,412,4.433768600186528,cooking or food preparation,home activities
5898,5899,030932422.jpg,-1,-1,-1,-1,168,418,251,417,-1,-1,-1,-1,210,418,241,174,253.8285,157.6841,331.1715,59.3159,196,370,119,291,162,163,320,184,320,276,333,333,3.7539866808501055,cooking or food preparation,home activities
5899,5900,028063558.jpg,-1,-1,-1,-1,312,369,385,375,-1,-1,-1,-1,349,372,349,161,351.3081,165.8034,309.6919,79.1966,262,263,269,227,289,150,409,171,439,270,390,326,2.882598827447205,cooking or food preparation,home activities
5900,5901,097222971.jpg,-1,-1,-1,-1,271,353,347,353,-1,-1,-1,-1,309,353,298,162,294.9542,157.2442,244.0458,77.7558,214,259,217,239,244,156,352,168,386,274,313,285,2.831796602865396,cooking or food preparation,home activities
5901,5902,015336483.jpg,-1,-1,-1,-1,320,383,393,387,-1,-1,-1,-1,357,385,375,159,375.0862,159.4568,354.9138,52.5432,270,275,258,251,302,152,447,166,464,280,395,306,3.264,cooking or food preparation,home activities
5902,5903,073332791.jpg,-1,-1,-1,-1,306,398,389,412,-1,-1,-1,-1,348,405,353,169,352.2279,166.4424,321.7721,65.5576,252,309,230,264,281,169,424,169,440,293,358,323,3.161447769614421,cooking or food preparation,home activities
5903,5904,000041029.jpg,-1,-1,-1,-1,267,447,367,470,-1,-1,-1,-1,317,459,348,175,347.7022,173.3943,325.2978,52.6057,202,346,219,283,263,160,432,190,452,324,372,370,3.6854655065540896,cooking or food preparation,home activities
5904,5905,059618267.jpg,-1,-1,-1,-1,333,423,402,414,-1,-1,-1,-1,368,419,367,220,371.5103,206.8349,399.4897,125.1651,335,340,292,310,310,225,424,214,441,299,450,355,2.5898880284676404,cooking or food preparation,home activities
5905,5906,091594300.jpg,-1,-1,-1,-1,191,358,259,354,-1,-1,-1,-1,225,356,206,176,220.4679,154.542,280.5321,65.458,268,295,153,322,161,184,251,167,229,265,286,289,3.223245569298125,cooking or food preparation,home activities
5906,5907,028793409.jpg,-1,-1,-1,-1,95,343,159,357,-1,-1,-1,-1,127,350,149,182,145.6834,165.561,129.3166,84.439,32,254,54,218,99,167,198,197,198,291,119,280,2.4826953095376005,cooking or food preparation,home activities
5907,5908,018552598.jpg,-1,-1,-1,-1,99,355,212,356,-1,-1,-1,-1,156,356,143,184,141.9081,146.6558,139.0919,50.3442,140,295,34,297,78,184,207,183,233,285,176,300,2.890580564523328,cooking or food preparation,home activities
5908,5909,065167979.jpg,-1,-1,-1,-1,360,381,453,381,-1,-1,-1,-1,407,381,420,163,400.6258,192.0613,469.3742,88.9387,311,337,312,231,343,150,496,176,529,324,586,449,3.7181414712191887,cooking or food preparation,home activities
